Industry_Sector,Round,Investor_Equity_Total,Age,Round_Equity_Total,Company_Status,Investment_Date,Num_Investors,Disclosed_Equity_Contribution,Location,Duration
Technology,1,2035000,11,,Active,2019-12-05,3,2035000,Connecticut,252
Technology,1,2043000,46,,Active,2020-10-21,1,2043000,Texas,1
Technology,1,2025000,31,,Active,2012-07-19,2,2833200,New York,630
Technology,1,2032000,33,,Active,2013-01-09,6,11531900,California,2837
Technology,2,500000,0,,Active,2017-02-10,2,2030000,California,3
Technology,1,2016000,33,,Acquisition,2012-10-10,4,31130000,California,1510
Technology,1,2015000,0,,Active,2013-12-20,7,12812000,California,1074
Financials,1,2022000,36,,Active,2012-01-12,8,190783100,California,1052
Technology,1,2015000,29,,Active,2018-05-29,2,23015200,Massachusetts,10
Technology,2,420000,11,,Active,2018-11-30,3,9020000,California,628
Technology,2,1015000,0,,Active,2014-03-06,2,2015000,California,12
Healthcare,4,140000,26,,Active,2014-12-26,7,2310000,Tennessee,116
Technology,1,2006000,0,,Active,2017-04-06,2,2006000,California,1089
Technology,1,2000000,0,,Active,2016-11-24,1,2000000,Washington,0
Technology,1,2000000,26,,Acquisition,2012-03-06,2,3100000,California,1728
Technology,3,100000,23,,Active,2012-12-14,5,2225200,California,1445
Technology,2,1250000,30,,Active,2013-04-01,5,4276000,Washington,1337
Technology,1,2000000,42,,Active,2013-07-31,1,2000000,New York,1216
Technology,3,1000000,0,,Acquisition,2014-01-17,4,2150000,Michigan,1046
Technology,1,2000000,28,,Active,2013-04-22,2,5500000,California,1316
Technology,2,2000000,0,,Active,2013-12-02,2,1999800,California,2779
Basic Materials,1,2000000,19,,Active,2014-02-04,1,2000100,Wisconsin,1028
Technology,2,2000000,22,,Active,2016-11-09,5,15416000,California,1688
Technology,2,2000000,0,,Active,2015-03-06,3,17000000,California,633
Technology,1,2000000,0,,Active,2016-07-14,2,12499800,California,137
Technology,1,2000000,23,,Active,2016-01-08,1,2000000,California,325
Technology,1,2000000,0,,Acquisition,2015-05-21,1,2000000,California,557
Technology,2,2000000,0,,Active,2015-03-10,2,2000000,California,629
Healthcare,1,2000000,16,,Active,2016-05-23,1,2000000,New Jersey,1070
Technology,2,2000000,0,,Active,2016-10-27,3,3830000,New York,32
Technology,2,2000000,0,,Active,2016-02-11,2,2000000,California,291
Consumer Cyclicals,1,2000000,0,,Active,2016-04-08,1,2000000,New York,1095
Technology,2,2000000,0,,Acquisition,2014-07-02,4,7500000,Texas,2526
Industrials,2,2000000,26,,Active,2014-05-13,2,2000000,New York,2216
Technology,1,2000000,0,,Active,2014-10-27,1,2000000,Oregon,763
Healthcare,1,2000000,0,,Active,2015-01-09,1,2000000,Tennessee,1865
Industrials,1,2000000,0,,Active,2016-07-06,1,2000000,Tennessee,145
Technology,1,2000000,33,,Acquisition,2015-07-02,1,2000000,California,515
Technology,1,2000000,47,,Active,2016-01-15,3,2110000,Connecticut,318
Financials,2,1000000,0,,Active,2015-07-02,5,14000000,California,515
Technology,1,2000000,0,,Active,2016-10-25,1,2000100,California,71
Technology,1,2000000,22,,Active,2016-10-20,1,2000000,California,1457
Consumer Cyclicals,1,2000000,0,,Active,2012-08-08,1,2000000,California,2477
Technology,1,2000000,29,,Active,2013-01-16,1,2000000,California,11
Technology,1,2000000,39,,Active,2012-11-28,1,2000000,Utah,99
Technology,3,0,39,,Active,2013-04-09,4,2000000,California,366
Technology,1,2000000,17,,Active,2013-06-11,1,2000000,California,2442
Consumer Cyclicals,2,2000000,1,,Active,2013-02-04,2,2000100,California,430
Technology,1,0,0,,Active,2013-04-23,1,1999000,California,350
Technology,1,2000000,20,,Acquisition,2013-07-09,2,3500000,New York,275
Technology,1,2000000,41,,Acquisition,2012-06-19,4,8500000,Colorado,634
Technology,2,2000000,28,,Active,2012-05-01,3,2500000,California,700
Technology,1,2000000,0,,Active,2013-08-06,1,2000000,Illinois,175
Technology,2,0,7,,Active,2012-09-26,4,14500100,Non-US,2561
Technology,1,2000000,15,,Acquisition,2012-04-05,2,2500000,California,735
Healthcare,1,2000000,41,,Active,2012-06-04,7,6399800,Washington,673
Technology,2,2000000,0,,Active,2014-03-17,3,2000000,Virginia,4
Technology,1,2000000,16,,Acquisition,2014-06-26,1,1999800,California,8
Technology,1,2000000,0,,Acquisition,2013-10-03,1,2000000,New York,357
Technology,1,2000000,44,,Active,2014-10-08,1,2000000,Massachusetts,2
Technology,1,2000000,14,,Acquisition,2013-02-28,1,2000100,California,597
Healthcare,1,2000000,91,,Went Public,2013-01-14,8,124162800,Massachusetts,660
Consumer Non-Cyclicals,1,2000000,45,,Active,2013-09-23,6,266600100,New York,431
Technology,1,2000000,41,,Active,2014-06-05,1,2000000,New York,194
Technology,2,2000000,0,,Active,2013-12-06,3,8000000,California,397
Technology,2,0,17,,Active,2012-04-24,2,2000000,California,1037
Technology,1,2000000,38,,Active,2013-03-11,2,4000000,Arkansas,738
Consumer Cyclicals,1,2000000,0,,Active,2015-03-18,1,2000000,Arizona,2
Technology,1,2000000,0,,Active,2015-07-03,1,2000000,Georgia,0
Technology,1,2000000,17,,Active,2015-06-17,1,2000000,California,19
Technology,2,0,0,,Active,2015-09-25,3,8999800,New York,1210
Technology,2,0,33,,Active,2015-10-07,5,4279000,California,12
Technology,1,2000000,37,,Active,2015-10-21,1,2000000,California,2039
Technology,2,1111000,0,,Acquisition,2015-08-13,2,1999900,California,103
Technology,2,1142000,42,,Acquisition,2012-05-24,4,7212000,California,1286
Technology,2,0,0,,Active,2015-09-22,3,4000000,Vermont,74
Technology,1,2000000,41,,Acquisition,2012-06-05,2,7000000,New York,1291
Industrials,1,2000000,19,,Active,2015-08-14,2,7000000,Texas,1881
Technology,1,2000000,55,,Active,2015-10-07,1,2000000,New York,1
Technology,1,2000000,0,,Active,2015-04-24,2,3425000,California,3
Technology,1,2000000,0,,Active,2015-03-16,1,2000000,California,2160
Consumer Cyclicals,1,2000000,0,,Active,2015-09-05,1,2000100,Illinois,31
Industrials,1,2000000,7,,Acquisition,2015-10-01,1,2000000,California,8
Technology,1,2000000,0,,Active,2015-11-04,1,2000100,California,5
Technology,1,2000000,0,,Active,2014-12-11,2,3999800,California,2255
Technology,1,2000000,0,,Acquisition,2014-06-10,1,2000100,Washington,496
Technology,1,2000000,0,,Active,2014-08-21,1,2000000,California,22
Technology,1,2000000,0,,Active,2014-11-17,1,2000000,California,17
Technology,1,2000000,26,,Acquisition,2015-03-17,1,2000000,California,1
Healthcare,1,2000000,30,,Active,2015-09-08,1,2000000,South Carolina,0
Technology,2,2000000,6,,Acquisition,2014-07-17,2,1999800,California,363
Technology,1,2000000,0,,Active,2015-03-11,2,2000100,California,10
Industrials,1,2000000,3,,Active,2014-08-26,1,2000000,California,2362
Consumer Non-Cyclicals,1,2000000,0,,Active,2016-02-18,1,2000000,California,4
Technology,1,2000000,7,,Acquisition,2014-07-10,1,2000000,California,182
Consumer Non-Cyclicals,1,2000000,50,,Active,2016-03-02,2,2000000,California,1
Technology,1,2000000,0,,Active,2015-11-02,1,1999800,California,2
Technology,2,0,0,,Active,2016-04-09,2,2000000,Texas,3
Consumer Cyclicals,1,2000000,29,,Active,2016-06-14,2,5000000,California,1077
Technology,1,2000000,0,,Acquisition,2015-06-24,3,6250100,Washington,366
Technology,1,2000000,0,,Active,2014-06-18,3,15999900,Illinois,765
Technology,1,2000000,20,,Active,2016-10-06,1,2000000,California,1047
Technology,1,2000000,34,,Active,2014-10-24,3,14626100,New York,733
Technology,1,2000000,34,,Active,2016-11-01,1,2000100,California,1
Technology,1,2000000,26,,Acquisition,2013-03-06,8,280683200,California,1041
Technology,1,2000000,27,,Acquisition,2015-12-02,1,2000000,California,99
Technology,1,2000000,47,,Acquisition,2012-07-11,3,5699900,Illinois,1084
Technology,1,2000000,22,,Active,2012-10-10,1,2000000,California,547
Basic Materials,1,2000000,55,,Active,2012-07-10,3,5820000,Wisconsin,954
Technology,1,2000000,38,,Active,2013-02-27,9,50000000,Wisconsin,1030
Consumer Cyclicals,1,2000000,5,,Active,2013-02-05,1,2000100,Washington,735
Healthcare,1,2000000,49,,Acquisition,2012-03-27,15,34055000,Kentucky,1343
Technology,1,2000000,38,,Active,2013-03-13,7,29250100,California,853
Technology,1,2000000,24,,Active,2013-01-14,3,2000100,California,899
Healthcare,1,2000000,19,,Acquisition,2013-08-12,1,2000000,California,634
Technology,1,2000000,10,,Active,2013-10-17,1,2000000,California,175
Technology,1,2000000,0,,Active,2014-02-06,1,2000100,California,63
Technology,1,2000000,18,,Acquisition,2013-07-04,5,10918100,Texas,2037
Technology,1,2000000,19,,Merger,2013-07-24,2,2000000,California,915
Technology,1,2000000,21,,Acquisition,2014-04-03,2,2000100,California,7
Technology,1,2000000,26,,Active,2013-04-15,1,2000000,California,360
Technology,1,2000000,12,,Active,2013-12-18,1,2000000,New York,113
Technology,1,2000000,0,,Active,2013-12-09,1,2000000,California,767
Technology,1,2000000,21,,Acquisition,2014-10-16,1,2000000,New York,2646
Technology,1,2000000,13,,Active,2017-02-07,3,11026200,Tennessee,1
Technology,1,2000000,42,,Active,2016-07-14,2,8000100,California,235
Technology,1,2000000,0,,Acquisition,2016-06-26,2,3000000,New York,1774
Technology,1,2000000,20,,Active,2015-01-28,4,2000000,Tennessee,796
Technology,1,2000000,26,,Active,2017-03-17,1,2000000,California,19
Technology,1,2000000,0,,Active,2017-04-25,3,9275000,Missouri,1
Technology,1,2000000,26,,Active,2016-08-24,1,2000000,California,267
Technology,1,2000000,28,,Active,2017-04-18,1,2000000,Missouri,45
Healthcare,1,2000000,38,,Active,2016-03-10,2,2000000,Massachusetts,468
Technology,1,2000000,0,,Active,2017-05-30,1,2000000,New York,988
Technology,1,2000000,17,,Active,2017-06-16,3,42667100,California,1572
Technology,1,2000000,35,,Active,2015-11-18,6,68087900,New Jersey,598
Technology,1,2000000,0,,Active,2017-04-06,3,3740000,Oregon,99
Technology,1,2000000,18,,Active,2017-07-12,1,2000000,California,2
Consumer Non-Cyclicals,1,2000000,0,,Active,2017-07-12,1,2000100,New York,3
Technology,1,2000000,44,,Active,2017-08-21,5,86994900,California,460
Technology,1,2000000,0,,Acquisition,2015-03-18,3,11550000,California,2039
Technology,1,2000000,0,,Acquisition,2017-09-14,1,2000000,California,1
Technology,1,2000000,0,,Acquisition,2017-07-19,1,2000000,California,62
Technology,1,2000000,0,,Active,2013-10-30,2,5000000,California,1954
Technology,1,2000000,0,,Active,2012-07-26,1,2000100,New York,2415
Technology,1,2000000,14,,Active,2016-03-15,1,2000000,California,1087
Technology,1,2000000,45,,Acquisition,2015-10-06,3,5260000,Arizona,1817
Consumer Cyclicals,1,2000000,47,,Active,2017-09-26,2,11000000,California,10
Technology,1,2000000,28,,Acquisition,2016-04-28,1,2000000,California,561
Technology,1,2000000,30,,Active,2015-07-15,4,27499900,California,2150
Technology,2,0,21,,Active,2017-10-09,3,2000000,New York,35
Consumer Cyclicals,1,2000000,0,,Active,2017-11-22,1,2000000,New York,2
Technology,1,2000000,0,,Acquisition,2016-06-06,3,2794100,Texas,548
Technology,1,2000000,47,,LBO,2017-12-13,2,2000100,California,2
Technology,1,2000000,36,,Active,2012-01-06,4,3800800,New York,3521
Technology,1,2000000,31,,Active,2015-07-30,7,29671000,Texas,2220
Technology,1,2000000,0,,Active,2018-02-02,1,2000000,California,3
Industrials,1,2000000,25,,Active,2018-02-14,1,1999800,California,386
Technology,1,2000000,37,,Active,2018-02-14,1,2000100,California,1
Technology,2,1000000,38,,Active,2018-02-21,5,101642900,Wisconsin,1435
Technology,1,2000000,14,,Active,2018-03-08,1,2000000,California,2
Technology,1,1998000,37,,Active,2018-02-06,4,20248000,Massachusetts,300
Consumer Non-Cyclicals,1,2000000,0,,Active,2018-03-22,1,2000000,California,1
Utilities,1,2000000,0,,Active,2018-01-12,1,2000000,Florida,84
Consumer Non-Cyclicals,1,2000000,0,,Acquisition,2018-03-27,2,2000000,California,343
Technology,1,2000000,39,,Active,2018-04-10,4,6010100,North Carolina,1408
Industrials,1,2000000,0,,Active,2018-04-25,1,2000000,Washington,1
Healthcare,1,2000000,40,,Active,2018-05-10,1,1999800,Michigan,1
Technology,1,2000000,0,,Active,2018-05-16,2,3166000,California,3
Technology,1,2000000,63,,Active,2018-05-22,1,2000000,Maryland,1225
Consumer Non-Cyclicals,1,2000000,0,,Active,2018-04-30,1,2000000,California,25
Technology,1,2000000,53,,Active,2016-02-03,1,2000000,Florida,847
Technology,1,2000000,17,,Acquisition,2018-05-30,1,2000100,California,1
Technology,1,2000000,28,,Active,2018-05-16,2,14369800,Maryland,1096
Technology,1,2000000,31,,Active,2016-08-02,3,8561000,New York,690
Technology,1,2000000,30,,Active,2018-06-21,2,2110000,Texas,1279
Healthcare,1,2000000,40,,Active,2018-05-15,4,14887000,Virginia,58
Technology,1,2000000,0,,Active,2018-08-14,1,2000000,New York,1
Technology,2,0,19,,Active,2018-08-15,2,2000000,Massachusetts,1
Healthcare,1,2000000,49,,Acquisition,2012-04-11,6,23370000,Maryland,2324
Technology,1,2000000,37,,Active,2014-02-04,5,4712100,Colorado,2488
Consumer Cyclicals,1,2000000,0,,Active,2017-06-06,1,2000100,Indiana,454
Consumer Cyclicals,1,2000000,21,,Active,2018-09-20,1,2000000,California,4
Technology,2,1100000,19,,Active,2016-08-10,5,88999800,Michigan,1637
Consumer Cyclicals,1,2000000,0,,Active,2018-10-01,1,2000000,North Carolina,2
Technology,1,2000000,0,,Active,2018-10-02,1,2000000,California,3
Consumer Cyclicals,1,2000000,17,,Pending Acquisition,2014-06-10,3,4999800,New York,1844
Technology,1,2000000,0,,Active,2016-09-08,1,2000000,California,776
Technology,1,1998000,42,,Active,2016-06-27,4,18184000,California,849
Healthcare,1,2000000,0,,Pending Acquisition,2018-04-03,1,2000000,Ohio,1062
Consumer Cyclicals,1,2000000,0,,Active,2018-11-01,1,2000000,New York,164
Technology,1,2000000,0,,Active,2015-02-10,3,27999800,California,1894
Technology,1,2000000,0,,Acquisition,2018-11-29,1,2000000,Nevada,47
Technology,1,2000000,47,,Active,2018-12-03,1,2000000,Massachusetts,2
Technology,1,2000000,24,,Acquisition,2019-02-06,1,2000000,New York,1
Technology,1,2000000,25,,Active,2019-02-12,1,2000000,Florida,2
Technology,1,2000000,0,,Active,2019-02-14,1,1999800,New York,4
Technology,1,2000000,0,,Active,2019-02-21,1,2000000,California,110
Technology,1,2000000,0,,Active,2019-03-12,1,2000000,Illinois,3
Healthcare,1,2000000,15,,Active,2019-04-02,1,2000000,Colorado,9
Technology,1,2000000,0,,Active,2019-04-05,1,2000000,Michigan,6
Industrials,1,2000000,11,,Active,2017-11-17,2,3500000,Maryland,517
Technology,1,2000000,28,,Active,2019-04-22,1,2000000,Texas,155
Technology,1,2000000,29,,Active,2019-05-21,1,2000100,California,759
Technology,1,0,0,,Active,2019-05-30,1,1999000,California,33
Technology,1,2000000,0,,Active,2020-02-28,1,2000000,Georgia,264
Technology,1,2000000,0,,Active,2020-03-12,1,2000100,California,454
Consumer Non-Cyclicals,1,1999000,0,,Active,2020-05-12,1,1999000,California,18
Technology,1,2000000,29,,Active,2020-06-15,1,2000000,Washington,2
Technology,1,2000000,0,,Active,2020-06-08,1,2000000,Illinois,46
Industrials,2,2000000,40,,Active,2020-06-10,6,12004000,Vermont,45
Technology,1,2000000,30,,Active,2020-06-17,1,2000000,California,38
Healthcare,1,2000000,17,,Active,2020-06-17,1,2000000,Georgia,421
Technology,1,2000000,0,,Active,2020-07-01,1,2000000,Texas,24
Consumer Cyclicals,2,0,0,,Active,2019-10-24,2,2000000,Indiana,272
Technology,1,2000000,95,,Active,2020-08-20,1,2000100,New York,355
Technology,1,2000000,0,,Active,2020-09-22,2,2290100,California,2
Technology,1,2005000,0,,Active,2020-09-24,1,2005000,North Carolina,512
Technology,2,2000000,21,,Active,2020-10-08,3,4500000,Colorado,257
Technology,2,2000000,9,,Active,2020-10-08,2,2000000,California,455
Technology,1,2000000,0,,Active,2020-10-13,1,1999800,New York,1
Consumer Cyclicals,1,2000000,5,,Active,2020-10-16,1,2000000,California,3
Technology,1,1999800,35,,Active,2020-11-17,1,2000000,California,172
Technology,1,2000000,27,,Active,2020-11-18,1,2000000,New York,345
Technology,1,2000000,0,,Active,2020-12-14,1,2000000,Texas,1
Technology,1,2000000,0,,Active,2021-01-04,1,2000100,Texas,2
Technology,1,2000000,12,,Active,2021-01-14,1,2000100,Florida,2
Technology,1,2000000,0,,Active,2020-12-07,1,2000000,California,42
Technology,1,2000000,46,,Active,2020-11-05,1,2000000,California,78
Technology,1,2000000,0,,Active,2020-12-29,1,2000000,Kansas,36
Technology,1,2000000,0,,Active,2021-01-04,1,1999900,California,339
Technology,1,2000000,0,,Active,2021-02-17,1,2000000,California,309
Technology,1,2000000,65,,Active,2021-03-03,2,11000000,Massachusetts,33
Technology,1,2000000,11,,Active,2019-06-13,2,20000400,California,945
Technology,1,2000000,44,,Active,2019-06-24,1,2000000,California,687
Technology,1,2000000,0,,Active,2019-07-30,2,2300000,Florida,1
Technology,1,2000000,0,,Active,2019-07-17,1,2000000,Texas,15
Technology,4,250000,30,,Active,2018-06-26,7,144912100,New York,430
Technology,1,2000000,32,,Active,2019-09-09,2,14873000,Delaware,655
Consumer Cyclicals,1,2000000,0,,Active,2019-09-26,1,2000100,California,6
Industrials,1,2000000,0,,Active,2019-10-08,1,2000000,Florida,2
Industrials,1,2000000,0,,Active,2019-11-14,1,2000000,California,5
Industrials,1,2000000,0,,Active,2019-11-06,1,2000100,Pennsylvania,28
Technology,1,2002000,0,,Active,2020-01-03,3,2001900,Illinois,6
Basic Materials,1,2000000,54,,Active,2020-01-03,4,12530000,North Carolina,137
Technology,1,2000000,0,,Active,2020-01-16,1,2000000,Texas,1
Technology,2,1999000,8,,Active,2018-08-23,2,1999000,California,526
Technology,2,0,52,,Active,2021-07-16,2,2000000,Delaware,97
Technology,1,2000000,19,,Active,2021-07-22,1,2000000,Michigan,2
Technology,1,2000000,21,,Active,2021-07-26,1,2000000,Massachusetts,58
Consumer Non-Cyclicals,1,2000000,31,,Active,2021-07-26,1,2000100,Ohio,23
Consumer Cyclicals,1,2000000,29,,Active,2021-05-27,1,2000100,New York,62
Technology,1,2000000,17,,Active,2021-06-08,1,2000100,California,193
Technology,1,2000000,15,,Active,2021-04-13,1,2000000,California,106
Industrials,1,2000000,43,,Active,2021-07-29,1,1999900,California,111
Consumer Cyclicals,1,2000000,21,,Active,2021-08-17,1,2000100,Massachusetts,1
Technology,1,2000000,20,,Active,2021-08-30,1,2000000,Delaware,110
Technology,1,2000000,20,8000000,Active,2021-08-31,1,2000000,New York,44
Consumer Non-Cyclicals,1,2000000,8,,Active,2021-08-23,1,2000000,California,16
Technology,1,2000000,32,,Active,2021-09-15,1,2000000,California,1
Consumer Cyclicals,1,2000000,81,,Active,2021-09-22,1,2000000,Louisiana,2
Technology,1,2000000,0,,Active,2021-05-27,1,2000000,California,123
Consumer Non-Cyclicals,1,2000000,32,,Active,2021-09-28,1,1999800,Colorado,105
Technology,1,2000000,20,,Active,2021-10-04,1,2000100,California,11
Technology,1,2000000,6,,Active,2017-07-17,2,27000100,California,1542
Industrials,1,2000000,0,,Active,2021-10-18,1,2000000,Virginia,1
Technology,1,2000000,22,,Active,2021-10-19,1,2000000,California,2
Technology,1,2000000,22,,Active,2021-10-20,1,2000000,Texas,1
Technology,1,2000000,50,,Active,2021-03-17,1,2000000,Massachusetts,1
Technology,1,2000000,16,,Active,2021-03-23,1,2000000,Texas,1
Technology,1,2000000,27,,Active,2021-04-14,1,2000000,Washington,5
Technology,1,2000000,0,,Active,2021-04-19,1,1999800,California,3
Real Estate,1,2000000,28,,Active,2021-04-21,1,2000000,Massachusetts,1
Technology,1,2000000,28,,Active,2021-04-22,1,2000000,California,1
